date,state_0,state_1,state_2,state_3
2018-07-31,4.3862940687395445e-57,2.2260134317208904e-42,1.0,4.1740915106279456e-19
2018-08-01,2.407199828425825e-46,1.1077366630150024e-31,1.0,2.8266039408864697e-18
2018-08-02,3.845915343606496e-56,4.7492427561791976e-42,1.0,1.0691427437592001e-18
2018-08-03,1.9993132278283182e-58,1.0510590602361006e-45,1.0,2.7888708457177735e-17
2018-08-06,1.764368032636203e-54,4.1827523376185143e-41,1.0,4.135080005268416e-18
2018-08-07,1.7650519521212495e-61,1.1077083859693992e-46,1.0,3.1990858427412463e-19
2018-08-08,6.156668832137002e-55,3.776462089120683e-39,1.0,2.2752468273040897e-22
2018-08-09,3.158697090092217e-59,5.607575879345166e-43,1.0,1.4601417782973666e-20
2018-08-10,7.326215787904419e-51,1.6374510850331703e-33,1.0,1.4942268216025348e-20
2018-08-13,5.638879800123076e-57,2.7561284175860844e-38,1.0,1.505852756283793e-20
2018-08-14,2.242784456522023e-62,3.757853067388918e-43,1.0,9.768389783881172e-21
2018-08-15,2.181199828009976e-55,2.2108816281000804e-37,1.0,4.177588177341751e-23
2018-08-16,1.6051996980574003e-64,1.6336152679373162e-44,1.0,1.7184751873914342e-18
2018-08-17,9.965707254116103e-64,1.5625373542165952e-43,1.0,2.9398083856881556e-20
2018-08-20,2.4452060480757295e-62,1.4892908757223876e-41,1.0,2.1582617293240162e-19
2018-08-21,1.4362353108626987e-65,1.8801258307178598e-45,1.0,6.333842508093361e-19
2018-08-22,6.27664089140195e-63,5.65424028297314e-43,1.0,2.0930905765600524e-20
2018-08-23,5.014397098523729e-52,1.0006780428036437e-30,1.0,9.520228786980422e-22
2018-08-24,2.008509112738077e-55,3.3258520697690918e-34,1.0,1.0927658305794058e-21
2018-08-27,5.932887410938474e-51,7.142175582765256e-31,1.0,1.222520833041418e-18
2018-08-28,2.2500597233097455e-61,7.241769963511515e-42,1.0,4.36607925453438e-19
2018-08-29,1.1313967188843775e-53,2.1833145179813448e-33,1.0,9.435157131833994e-17
2018-08-30,3.6822435817978417e-62,9.204513757474697e-42,1.0,1.020013136343504e-17
2018-08-31,1.868194093271409e-64,6.451280222316571e-44,1.0,4.734638940976492e-20
2018-09-03,8.531236476918703e-53,6.81985792039419e-33,1.0,1.1196911301865603e-19
2018-09-04,5.085164989483289e-69,7.852763251924185e-47,1.0,5.094904610576237e-16
2018-09-05,1.2772840562315615e-59,2.8352274783040975e-38,1.0,1.4846535407444592e-16
2018-09-06,1.305183563176504e-62,6.339625240004013e-33,0.9999999966421456,3.356684485718554e-09
2018-09-07,3.3108219085235026e-67,9.919897095307137e-37,0.999999957581168,4.241956615066432e-08
2018-09-10,4.3763046091023895e-66,8.355588805648262e-37,0.9999999211140707,7.888605627696982e-08
2018-09-11,1.0650079001454712e-70,1.5493135587830398e-40,0.9999997425475489,2.574510984950494e-07
2018-09-12,3.5276188474982194e-76,1.837163000548329e-46,0.9999985720215782,1.4279785097595766e-06
2018-09-13,5.048782506748324e-63,3.3856761514986188e-31,0.9999999782012312,2.1800329901377224e-08
2018-09-14,4.533774577670215e-76,6.02711030058367e-45,0.9999952269468163,4.77305432879916e-06
2018-09-17,5.832417487985731e-75,1.5791121144370677e-43,0.9996529330059608,0.00034706699281338146
2018-09-18,1.477993907196212e-66,1.7944531991842222e-32,1.0,8.613486862100448e-23
2018-09-19,7.824505628166156e-32,0.11630328643343486,0.8836967135469483,1.9499960141428414e-11
2018-09-20,3.5873006569945525e-26,0.9949513351839544,0.005048664816067803,3.098151440724128e-14
2018-09-21,8.750555160552713e-26,0.9992807001543762,0.0007192998439162161,4.6285915049751235e-15
2018-09-24,1.8690713576867168e-25,0.9998752563546524,0.00012474364390004737,3.786629704264986e-17
2018-09-25,2.096923638649239e-24,0.9999572614980946,4.2738503460408634e-05,2.2550054655696513e-22
2018-09-26,1.1434894533985778e-25,0.9999968734203996,3.126580268743897e-06,1.3233140765831957e-23
2018-09-27,2.021418096314588e-25,0.9999999925057637,7.494725024172936e-09,4.258944989572559e-34
2018-09-28,1.1137862437819477e-22,1.0,1.7307062355350457e-25,2.4264401377373055e-61
2018-10-01,1.1812407323490568e-23,0.9999999998908606,1.0779921502462367e-10,1.456058006516362e-28
2018-10-02,4.8312247997946645e-24,1.0,5.804234417949185e-19,2.3055650641379984e-48
2018-10-03,1.0632105119810716e-23,1.0,3.489839415532459e-14,9.15893375828216e-36
2018-10-04,1.6967241951070928e-21,1.0,4.058277464212977e-20,2.1423015978665783e-49
2018-10-05,8.833977527283845e-17,1.0,6.779726731265008e-14,1.2205802288212983e-37
2018-10-08,9.451153184058895e-17,0.9999999977226253,2.2779940583040066e-09,1.1057328913700605e-25
2018-10-09,1.1929750998707007e-16,0.9999999284627873,7.153540133976953e-08,2.319823708528186e-22
2018-10-10,4.945083493609165e-16,1.0,2.3879638150575148e-18,7.534137228019831e-40
2018-10-11,5.5292882623944247e-14,0.9999999996980478,3.0050711907278365e-10,2.0370340161425043e-27
2018-10-12,4.113654284661367e-105,2.2993430087115862e-91,0.9999999999854481,1.4046844744205343e-11
2018-10-15,1.2513571293674886e-85,1.6792141079058526e-69,0.9567033452584561,0.04329665474152538
2018-10-16,5.827107128557597e-79,4.974960670972053e-63,0.5257154042138313,0.47428459578439996
2018-10-17,1.3466890143520994e-95,3.6134791827514636e-80,0.0006942130351071509,0.9993057869646307
2018-10-18,2.908432628333958e-100,1.8982547695629564e-87,9.599392644156435e-07,0.9999990400615448
2018-10-19,2.7777705529156314e-95,3.345219724950112e-85,1.678890048806572e-06,0.9999983211105696
2018-10-22,1.5328253636679334e-104,2.8677954825797926e-94,7.51251900951889e-07,0.9999992487467446
2018-10-23,1.3456308436312583e-94,1.3044693934466672e-83,7.108834109130585e-07,0.9999992891173659
2018-10-24,4.007567990815696e-90,3.518189680851404e-79,4.941367688330413e-07,0.9999995058643746
2018-10-25,8.133658632287921e-107,3.0689871395155317e-96,2.1067183822223445e-06,0.9999978932814337
2018-10-26,3.3170780719054345e-105,2.4884147110365663e-92,1.386635060246543e-07,0.9999998613348094
2018-10-29,1.2262445806185423e-91,4.0037849828628856e-79,5.60925258648517e-07,0.999999439074757
2018-10-30,1.6952235472726136e-99,1.50448881710735e-87,2.7727583166884127e-07,0.9999997227242077
2018-10-31,2.3315448854356124e-98,1.7704093381790573e-86,2.440256085294311e-07,0.9999997559753253
2018-11-01,2.5134385975532855e-95,2.1662395729568722e-82,9.032616871778739e-08,0.9999999096726283
2018-11-02,6.923016843574869e-99,3.497284038751505e-86,9.038887276334552e-08,0.9999999096107827
2018-11-05,2.065958138827402e-114,1.5479502251938885e-101,7.176676330661056e-08,0.9999999282335946
2018-11-06,2.111080818584176e-97,4.399206623581111e-83,3.104726109206723e-07,0.9999996895276608
2018-11-07,2.031533582668834e-97,1.6393184227194337e-79,7.172049469603343e-09,0.9999999928295438
2018-11-08,3.8835240779282403e-123,1.2464059481462844e-105,1.2866844885570518e-08,0.9999999871324691
2018-11-09,4.28487319689503e-119,1.7879052480413264e-101,3.051092209008953e-09,0.9999999969477358
2018-11-12,3.70769524632167e-106,1.578061560743488e-87,4.118312818370941e-09,0.999999995881808
2018-11-13,2.4072907745492154e-106,1.4130716336512056e-87,7.075005096156927e-09,0.9999999929241312
2018-11-14,4.149563300242108e-111,1.1626554606784904e-92,3.0811888613258646e-08,0.99999996918632
2018-11-15,2.0694558667185324e-108,1.2926609983650668e-89,5.3244511190893856e-09,0.999999994673999
2018-11-16,3.57177061671332e-105,1.3010404891753995e-85,2.589057550177368e-09,0.9999999974097591
2018-11-19,7.733428496183743e-111,6.694470225587686e-91,3.1931491147702628e-09,0.9999999968058546
2018-11-20,1.0583841578226785e-119,1.1285282912195803e-99,1.6646777201367123e-08,0.9999999833526091
2018-11-21,6.63427836100099e-122,1.5734367211580683e-102,9.497628477210476e-10,0.9999999990504875
2018-11-22,2.331624952383196e-112,1.2551731504799067e-92,4.091430960311967e-09,0.9999999959072738
2018-11-23,5.480560593298804e-101,8.431509507527009e-81,5.4383031279472155e-09,0.9999999945612217
2018-11-26,4.454868552074773e-110,1.0946022920406273e-89,3.304025128663037e-09,0.9999999966967152
2018-11-27,4.77981277439741e-117,2.938827840799996e-95,5.544524810062206e-10,0.9999999994470272
2018-11-28,1.633154485402505e-104,1.0746027171482076e-81,2.078493055926345e-09,0.9999999979227141
2018-11-29,9.788599136495115e-118,2.5916523825933432e-95,7.861735957040844e-10,0.9999999992141966
2018-11-30,1.6442711567107454e-114,2.633747767691427e-91,3.4922809643397026e-10,0.999999999650754
2018-12-03,1.6638635237602299e-127,1.06698697923314e-102,2.894382581694749e-10,0.9999999997089617
2018-12-04,1.2965410736296175e-112,7.8920333637969345e-87,1.0186096607280933e-09,0.9999999989813659
2018-12-05,1.3630807842557502e-111,9.824980692049693e-87,1.2033492694213602e-10,0.9999999998799467
2018-12-06,1.7158914202618185e-108,1.528762059572258e-83,5.236787575480751e-10,0.999999999476131
2018-12-07,1.634820776807059e-121,9.263568313407651e-97,4.1718366541724623e-10,0.9999999995816324
2018-12-10,2.0883189462128373e-118,1.3819308049426908e-93,1.4596513865076955e-10,0.9999999998544808
2018-12-11,3.7408574398479506e-125,8.983941137859277e-101,3.2549209677492e-10,0.9999999996762199
2018-12-12,2.3826039474312534e-108,6.540398365654911e-82,2.479300459896167e-09,0.9999999975188985
2018-12-13,6.323701021609471e-131,1.385610315423298e-105,5.854450124458623e-10,0.9999999994142854
2018-12-14,4.579029178569491e-115,2.536305309532837e-89,2.4184084612426776e-10,0.9999999997598934
2018-12-17,3.553330159926915e-111,1.2430409130720148e-85,3.5345731514075426e-10,0.9999999996471161
2018-12-18,1.0504492256445531e-125,3.2361477699697686e-101,7.945050281334735e-10,0.9999999992069206
2018-12-19,3.707701552076742e-120,2.9234412299293754e-95,2.4077661655506614e-10,0.9999999997598934
2018-12-20,3.149284038149843e-130,2.802482456040451e-104,1.5760590275420778e-10,0.9999999998435669
2018-12-21,8.925750605648433e-118,7.319528068181409e-89,1.3236331709725867e-08,0.9999999867650332
2018-12-24,1.3020007436755688e-106,5.888148024271765e-77,2.20661556105547e-08,0.9999999779356588
2018-12-25,2.3674824819335318e-122,1.546195430239008e-90,1.3561654355567686e-08,0.9999999864376151
2018-12-26,5.038340404139724e-109,1.383244077323605e-76,1.0826839927002224e-08,0.9999999891733751
2018-12-27,3.618319336513864e-146,1.3242421220417368e-103,4.871353156270632e-12,0.999999999996362
2018-12-28,8.192809509535254e-139,4.5932743756913354e-92,4.355082234002742e-12,0.999999999996362
2018-12-31,9.079290186865745e-127,4.8612395289425604e-80,8.66653450101399e-12,0.999999999992724
2019-01-01,1.0853724432073083e-127,4.682149700565596e-80,3.5400956603486746e-12,0.999999999996362
2019-01-02,3.0430737003614674e-139,4.0281258414391e-92,0.0001922740293142402,0.9998077259721814
2019-01-03,9.475953221105274e-130,5.69491839518127e-81,3.147283029220797e-06,0.9999968527167271
2019-01-04,5.799310649733233e-125,8.926147978397184e-78,1.1655223689182404e-06,0.999998834475943
2019-01-07,8.00186730743968e-127,1.2545298748698422e-80,1.0773082785088241e-06,0.9999989226931921
2019-01-08,1.0423740683437473e-130,2.963634868146254e-84,3.012544665321942e-07,0.9999996987462964
2019-01-09,4.492877969816649e-144,2.3219534195792783e-98,4.4813815817130307e-07,0.999999551862957
2019-01-10,1.2634923014388212e-144,8.453756984167021e-100,7.352587703724809e-07,0.9999992647429254
2019-01-11,1.2176517437081121e-132,1.4640146917540997e-86,1.0015204986468766e-06,0.9999989984794878
2019-01-14,5.986098267860482e-100,1.6783158258302156e-53,0.013262811074999175,0.9867371889232043
2019-01-15,2.0727850836358006e-98,1.1902600295935678e-49,1.6671150836794264e-06,0.9999983328866874
2019-01-16,4.129313113909092e-90,1.1906320875479838e-46,6.892897167020496e-06,0.9999931071016546
2019-01-17,6.601498797687618e-81,1.8091792484351778e-41,6.801172742652354e-06,0.9999931988290242
2019-01-18,1.3591017817180135e-81,5.084617259046665e-41,1.326383514261462e-06,0.9999986736156344
2019-01-21,8.750994843851343e-83,3.696531149235064e-43,1.3922737197913474e-06,0.9999986077246519
2019-01-22,3.1900421841105173e-82,1.0179723016091763e-42,1.3640936378770862e-06,0.9999986359080348
2019-01-23,4.2252566177033167e-91,3.249265162584029e-52,1.2720860466789511e-08,0.9999999872779882
2019-01-24,4.6068120825238326e-79,6.527718843572536e-42,3.4982755596186053e-08,0.9999999650171963
2019-01-25,2.273329021598096e-81,2.7603607435840914e-45,3.999381623018565e-08,0.9999999600076998
2019-01-28,1.636701805505713e-87,3.2991929036012533e-52,6.592902688280145e-08,0.9999999340725502
2019-01-29,2.955419306748171e-81,3.782383572017814e-47,4.158913355070598e-08,0.9999999584106272
2019-01-30,2.3847968797457965e-79,5.616644251618303e-47,1.8184508275363044e-07,0.9999998181556459
2019-01-31,1.0296813023946194e-76,1.182478352290894e-44,1.4070031979742485e-07,0.9999998593011795
2019-02-01,6.826840930457945e-73,1.7284168213080653e-41,8.046985885871858e-06,0.9999919530124308
2019-02-04,9.003714428656593e-74,1.347764504663823e-41,1.1915648869678053e-06,0.9999988084353213
2019-02-05,7.419882525447522e-74,1.2763947433157686e-42,3.582040104897898e-07,0.9999996417973949
2019-02-06,2.91765933559942e-88,3.618851315079081e-57,3.538987424544418e-08,0.9999999646097428
2019-02-07,1.0452729104810524e-81,1.0304391047528652e-50,3.853274916740584e-07,0.999999614672635
2019-02-08,3.4309966369580764e-82,1.2839644806918445e-52,0.00011960427520621833,0.9998803957250715
2019-02-11,8.160343196623446e-79,3.7922174365865713e-47,1.0359783119565485e-06,0.9999989640205876
2019-02-12,1.7230793941331456e-75,4.1064887302250323e-47,2.73969853458359e-06,0.999997260300121
2019-02-13,3.3372767367524247e-69,9.517019308522918e-40,8.705699648108528e-05,0.9999129430023437
2019-02-14,3.266182699383829e-84,1.4144896637794011e-52,1.0118308314569412e-06,0.9999989881694663
2019-02-15,1.2582785385067652e-76,2.697353875702748e-46,6.61163851185923e-07,0.9999993388375882
2019-02-18,5.1675596932437174e-79,2.9048406068762646e-49,5.7361487500080494e-05,0.9999426385119958
2019-02-19,1.2294839518847303e-79,3.156286708474976e-47,1.700689580633746e-05,0.9999829931030128
2019-02-20,3.0436154589858716e-76,4.592580992026882e-44,1.2550891210083972e-06,0.9999987449126511
2019-02-21,4.272319052877164e-89,5.103979120697054e-58,1.2099577941894491e-06,0.9999987900417225
2019-02-22,2.1513985855720132e-81,6.05056095054582e-51,2.177229989806852e-06,0.9999978227702795
2019-02-25,5.037501239305114e-79,2.003722413648711e-48,2.7381889406651233e-06,0.999997261809878
2019-02-26,5.926593489196895e-75,5.558877681071058e-44,4.695082899348008e-07,0.9999995304934793
2019-02-27,2.9723975213442e-85,3.919190175851633e-55,1.7598329329104957e-07,0.9999998240164286
2019-02-28,4.2782933543624864e-70,2.009135400295969e-40,7.05041826308668e-06,0.9999929495819084
2019-03-01,3.7288889449325323e-66,8.841439925206559e-36,1.2141324995256021e-05,0.9999878586759597
2019-03-04,5.048388562613977e-68,2.3151551515021517e-38,4.692088834032424e-06,0.9999953079096515
2019-03-05,1.5196985973713838e-79,2.278006258882891e-50,4.3881724361523106e-07,0.9999995611834546
2019-03-06,1.1299296344263888e-69,7.15628913727679e-42,1.1867255040188914e-05,0.9999881327434411
2019-03-07,9.646057228293843e-81,5.743274639397995e-53,3.671914531276998e-06,0.9999963280855921
2019-03-08,1.2370698365519236e-64,2.251647464385113e-37,2.254865498520757e-05,0.9999774513448966
2019-03-11,1.7918178923102e-69,9.228682020803823e-42,7.97560317489477e-06,0.9999920243962791
2019-03-12,6.127151394998451e-77,8.202987699337598e-50,2.1648269184224514e-06,0.9999978351721224
2019-03-13,6.951103514425522e-123,1.887217305922719e-96,5.143307853629395e-07,0.9999994856699644
2019-03-14,1.1447576115506038e-104,1.8502010574091204e-79,4.64339622843786e-08,0.9999999535648396
2019-03-15,7.560611086143528e-103,2.4107599055146955e-78,2.06417099370987e-08,0.9999999793581085
2019-03-18,2.137154100928135e-112,5.189713330050036e-88,2.2281851577693364e-08,0.99999997771738
2019-03-19,3.164254521944665e-114,1.734853758069685e-89,9.599158163038582e-09,0.9999999903993739
2019-03-20,9.68189719297947e-107,2.4744271854646859e-82,1.746717574183953e-08,0.9999999825340639
2019-03-21,1.0284931809068482e-104,2.8997064309582287e-80,2.101715489899864e-08,0.9999999789833967
2019-03-22,3.93517912366567e-106,1.071310757367156e-81,2.700424191576649e-08,0.9999999729952836
2019-03-25,3.147392027407158e-117,5.7038985937025245e-93,8.537578823300892e-09,0.9999999914616637
2019-03-26,1.2724892571897156e-110,3.52629515617291e-86,5.367356469571382e-09,0.9999999946339813
2019-03-27,2.725722129568321e-106,2.1606307253922955e-80,1.2064169045247735e-08,0.9999999879364624
2019-03-28,4.2556768614060523e-126,2.718396388227625e-100,4.170285885240694e-08,0.9999999582978498
2019-03-29,7.715264698662363e-118,6.082573758808215e-93,7.757025630475376e-09,0.9999999922438292
2019-04-01,4.478659039229759e-127,4.547103046339029e-102,9.821676885064938e-09,0.9999999901774572
2019-04-02,1.5432970551936428e-117,2.4391232965388247e-92,1.1897885355920558e-08,0.9999999881038094
2019-04-03,2.4413327142385596e-109,1.0752069605630897e-83,3.0495133869709557e-09,0.9999999969513738
2019-04-04,8.73938148670724e-124,8.481200748829673e-99,4.5926282339269046e-09,0.9999999954088707
2019-04-05,1.821799682070164e-114,4.701273636493083e-89,5.417366637085481e-09,0.9999999945830496
2019-04-08,3.550797214074717e-129,1.0018881950685763e-103,8.017196707348707e-09,0.9999999919818947
2019-04-09,9.298042207545273e-111,1.8573740093137765e-83,2.539126423858427e-08,0.9999999746105462
2019-04-10,3.5471620934310887e-109,8.441184562816912e-82,1.2792051220647688e-08,0.9999999872088666
2019-04-11,9.583319548312946e-120,5.954473705428716e-90,3.7299021408124474e-08,0.999999962699804
2019-04-12,1.3601743053462094e-115,3.71436892679077e-85,2.574668882702421e-08,0.9999999742540243
2019-04-15,1.868511199185956e-132,4.066748268103565e-102,1.1270931115000008e-07,0.9999998872917849
2019-04-16,1.844090244688135e-250,1.6601610867710647e-197,1.0,2.633784500075991e-42
2019-04-17,6.659923269699843e-39,0.9999999271967708,7.280320529226129e-08,6.607367351754834e-21
2019-04-18,6.125529891289698e-33,0.9999356699510666,6.433005070022664e-05,4.013705011325252e-17
2019-04-19,2.734692590941886e-32,0.9999999709543776,2.9045041686699202e-08,4.725835063890177e-21
2019-04-22,3.4129890817568415e-34,0.9999509876076214,4.901239175557676e-05,1.4268427215110683e-18
2019-04-23,6.856479483839245e-35,0.9999980256926781,1.9743066013946034e-06,4.688205500819128e-17
2019-04-24,1.179948009920201e-29,1.0,2.6695529151631474e-21,4.052270852856586e-55
2019-04-25,2.1513729571275415e-28,1.0,3.110666840441351e-25,1.214662750395596e-47
2019-04-26,1.6124472040459806e-28,1.0,5.403028421143328e-18,4.677641268799567e-40
2019-04-29,5.171417928028269e-29,1.0,2.918439090717673e-14,1.9876232389766858e-30
2019-04-30,4.733893380718004e-28,1.0,1.154490036354912e-14,6.777732243082408e-31
2019-05-01,1.216652639706202e-24,0.9999999999599822,3.89584610292671e-11,6.876237199607409e-26
2019-05-02,3.124722981948592e-22,1.0,9.580632895646724e-17,6.3273268925847996e-40
2019-05-03,2.4636000724140065e-21,0.9999999999818101,1.7870050657426528e-11,3.8284715766828206e-25
2019-05-06,1.92009352958194e-21,0.9999999999272404,7.145257758971177e-11,1.7509798245240276e-22
2019-05-07,2.7459210702490632e-21,1.0,1.5159571435216304e-16,5.721717635652201e-37
2019-05-08,5.458779975858658e-21,1.0,9.637711624690976e-14,1.273078126183138e-28
2019-05-09,3.004919165244233e-17,1.0,1.7627905701533718e-12,5.542562074814216e-26
2019-05-10,7.650913318854345e-17,0.9999999998872227,1.1356534878727908e-10,1.3931181807217693e-24
2019-05-13,3.9657688558973353e-16,0.9999999947176548,5.283182760939542e-09,2.7964427458007384e-22
2019-05-14,4.051920676726158e-16,0.9999999999563443,4.207733909245635e-11,6.975232716278862e-26
2019-05-15,8.419606575928029e-16,1.0,2.3451952665810838e-17,1.8231423684824163e-35
2019-05-16,7.271098082541246e-15,1.0,9.415274298215837e-16,1.507212015728971e-31
2019-05-17,8.686180133663934e-15,0.99999999209831,7.901318489213153e-09,9.70374405112829e-22
2019-05-20,1.7711754528134996e-15,1.0,7.483344851206294e-15,1.1056136912966001e-33
2019-05-21,6.495907836980805e-16,0.9999999997889972,2.1016522963632382e-10,3.643136004766694e-27
2019-05-22,2.759704692425794e-14,1.0,6.172574293316618e-16,9.130079706262152e-40
2019-05-23,2.880514634719596e-15,1.0,1.8454934720301667e-19,2.577304847189987e-49
2019-05-24,1.1215628803425462e-13,1.0,9.408266621331485e-16,6.690609362235749e-45
2019-05-27,1.477337726623039e-12,1.0,6.761019126581383e-23,1.704737991143339e-60
2019-05-28,4.161376631236376e-13,1.0,4.454295982119831e-15,1.9386846962223478e-41
2019-05-29,2.656317747311899e-12,0.999999999996362,1.5129854053925747e-13,3.1187384955693347e-41
2019-05-30,5.298529070389176e-13,1.0,1.2922322252209369e-13,3.8616514252259407e-41
2019-05-31,1.4106284207637223e-07,0.9999998589373816,1.602042591276965e-27,4.770587806838367e-67
2019-06-03,4.64176541733433e-09,0.999999995357939,1.0768101820093956e-19,1.2090682191772441e-54
2019-06-04,6.108853555324027e-09,0.9999999938918336,1.6954279181437837e-14,4.4446815276689977e-41
2019-06-05,6.490004783633518e-08,0.9999999350984602,1.0911060946272292e-14,5.71924123013206e-40
2019-06-06,1.5733261322215064e-07,0.9999998426683429,5.24025796231783e-17,2.2170100189185577e-47
2019-06-07,5.337692265479946e-07,0.999999461495608,4.733905176901608e-09,2.7112448102536518e-31
2019-06-10,1.4891875436923915e-06,0.999998510812674,1.0632217414517148e-14,1.438029894942586e-44
2019-06-11,3.5861556270915987e-06,0.9999946618187696,1.7520272643042055e-06,3.009982290193307e-25
2019-06-12,1.4425781893857512e-06,0.9999985442165462,1.3206508162665033e-08,1.8751396799433636e-28
2019-06-13,9.669116660493731e-06,0.9999903308811536,7.577560427516667e-13,1.6494039611114552e-37
2019-06-14,3.594719618180068e-05,0.9999640528025447,3.984390878793749e-15,3.359616337869519e-45
2019-06-17,0.0002687894878472208,0.999731210109421,4.0346955306143755e-10,3.679773744307873e-30
2019-06-18,0.00016211332763296205,0.9998378837681813,2.9058336855393237e-09,1.8881829304011776e-29
2019-06-19,0.0012909363886076173,0.9987090636082308,4.690823006871128e-12,1.4235725992557871e-36
2019-06-20,0.0011114344771217994,0.9988885655235166,1.9578434596585213e-13,2.2979301140702285e-37
2019-06-21,0.002217157744855454,0.9977828422420585,1.3171340527622354e-11,4.8651147650317706e-39
2019-06-24,0.0032057916871970683,0.9967942083127995,5.596548585252783e-13,1.0434093883428756e-38
2019-06-25,0.0019185481178203199,0.998081419954706,3.192885987064726e-08,1.4271938594398617e-27
2019-06-26,0.0050545421201129625,0.9949454574547627,4.264616277319763e-10,3.0388172844604983e-32
2019-06-27,0.0016684680231066206,0.998331531975698,2.520000428667982e-13,3.675794497283401e-41
2019-06-28,0.0015456538524760135,0.9984543461457865,2.3675094602342697e-13,1.5181848975615264e-39
2019-07-01,0.006380142324302347,0.9936198576742963,1.565238660481729e-14,1.3238246144452222e-42
2019-07-02,0.004543619240018056,0.9954563807591286,2.919047939644472e-31,4.5402731121167765e-88
2019-07-03,9.561328291242631e-05,0.9999043867156917,3.3639672829626385e-19,1.0567768439617639e-58
2019-07-04,3.290901269517736e-05,0.9999670909886847,1.6824338987275503e-17,1.6803387504109147e-56
2019-07-05,7.268382870602725e-101,1.6667155420587388e-96,1.0,4.269379822750116e-34
2019-07-08,3.525608173166672e-85,5.575853681761301e-80,1.0,3.607671491139076e-22
2019-07-09,1.0250090305926139e-78,3.2153188040145496e-73,1.0,4.891370253660562e-18
2019-07-10,6.215108463354446e-82,5.4198731326416744e-77,1.0,7.626795041809077e-15
2019-07-11,7.172363515519918e-70,4.7470051955158966e-63,1.0,5.619974734126831e-14
2019-07-12,1.8295079890063523e-75,7.774520309745172e-69,1.0,1.2660168272807936e-13
2019-07-15,2.854560754748498e-74,1.913704596034256e-67,1.0,3.4458479459074046e-14
2019-07-16,7.763321756602482e-80,5.3097087471650293e-73,1.0,9.033270253951627e-15
2019-07-17,5.870836907197073e-76,1.9869469341354396e-68,1.0,6.4183790114759644e-15
2019-07-18,1.3192571024915598e-74,2.688875472945681e-68,1.0,1.767967750242901e-13
2019-07-19,9.736765010327744e-94,3.0220027762524596e-88,1.0,1.7429740740126785e-12
2019-07-22,1.5674097583168167e-87,3.855045357710098e-82,0.999999999992724,5.822275911681337e-12
2019-07-23,1.2869689371518703e-93,3.236691894681494e-88,0.9999999999818101,1.8778011727427953e-11
2019-07-24,9.697929464893745e-82,9.732189023016412e-76,0.999999999996362,2.9803766914033574e-12
2019-07-25,1.78914558790575e-72,3.98202627058333e-66,0.999999999992724,9.086281315499174e-12
2019-07-26,8.345715334932151e-80,5.0172740942902085e-73,0.999999999992724,8.525407256382674e-12
2019-07-29,2.2491400426902146e-82,2.4866405096442393e-75,0.999999999996362,2.315853376476687e-12
2019-07-30,4.855282694925563e-75,1.052787562901393e-66,0.9999999998508429,1.4859813340198567e-10
2019-07-31,2.936777707703982e-98,1.4149923201594066e-88,0.9999999992796802,7.195723864738872e-10
2019-08-01,1.1097788539854227e-101,1.3487668535373332e-89,0.9999999987267074,1.2726920152893179e-09
2019-08-02,5.381996929249016e-84,4.11399677344505e-71,0.9999999998726707,1.284516056577357e-10
2019-08-05,5.007191552872544e-80,1.5811170557956417e-67,0.9999999966385076,3.3617642934985133e-09
2019-08-06,6.0076602576832605e-86,2.5295444923395915e-73,0.9999999984975148,1.5009581972293288e-09
2019-08-07,2.7608498129221697e-96,3.5269717012512744e-85,0.9999999982428562,1.7586103914767964e-09
2019-08-08,3.841092680265989e-80,2.7331325356411358e-68,0.9999999998799467,1.214524909991854e-10
2019-08-09,2.0990316511502254e-82,4.764560441486852e-71,0.9999999995488906,4.523356167524271e-10
2019-08-12,6.392619169044908e-84,6.982850955905887e-73,0.9999999999599822,3.940112909491141e-11
2019-08-13,9.91048248674848e-97,7.933200676760116e-86,0.9999999999563443,4.2803146871563496e-11
2019-08-14,1.4151334749970325e-89,8.329123573063242e-78,0.9999999987194315,1.2814588482216923e-09
2019-08-15,1.950001065816681e-82,4.274440777343771e-70,0.9999999997817213,2.1707725293787315e-10
2019-08-16,2.763839045508386e-81,2.9491611832381947e-68,0.9999999998508429,1.50569787407517e-10
2019-08-19,8.755384729098726e-90,2.9951205007242905e-76,0.9999999995052349,4.941511743953639e-10
2019-08-20,5.005325146753996e-90,8.219083874975333e-77,0.9999999990832293,9.182866706134411e-10
2019-08-21,5.622471871909922e-86,3.5810792656705483e-72,0.9999999962965376,3.7039561204450767e-09
2019-08-22,2.4714508465459327e-89,1.6372491403842712e-76,0.9999999584651968,4.153606375618962e-08
2019-08-23,4.7076305902334104e-98,2.7265618302536435e-79,0.9999336108441339,6.638915420360522e-05
2019-08-26,1.256116857637406e-106,1.4718445173977204e-88,0.9999945615784417,5.4384205225528965e-06
2019-08-27,4.4671579059284214e-105,4.555799082361242e-87,0.9999927418693565,7.25812997529628e-06
2019-08-28,2.1033280219433696e-90,5.848364001778342e-72,0.9999998471030384,1.5289567408529829e-07
2019-08-29,1.0355719293323375e-110,2.323935813881502e-92,0.999999404557634,5.954407360163124e-07
2019-08-30,1.1839101801102209e-107,2.637021631484141e-89,0.9999989266367569,1.0733621419077669e-06
2019-09-02,3.5653100350104907e-91,7.335908634633321e-71,0.9999975521671277,2.4478342256006934e-06
